RAJ2000,DEJ2000,Vmag,e_Vmag,Bmag,e_Bmag,gpmag,e_gpmag,rpmag,e_rpmag,ipmag,e_ipmag,fuv_mag,nuv_mag,err,present,min_mag,max_mag
10.600578,-34.547764,11.38,0.016,11.897,0.023,11.587,0.006,11.264,0.035,11.147,0.014,21.876,15.61,0.0473497624070068,0,11.17,11.19
323.533332,-3.88879,12.325,0.026,12.873,0.024,12.564,0.022,12.186,0.012,12.077,0.019,23.396,16.755,0.0473392015141785,0,11.17,11.19
128.048466,16.082232,12.519,0.022,13.01,0.025,12.709,0.022,12.396,0.018,12.315,0.018,22.362,16.77,0.0473392015141785,0,11.17,11.19
48.639412,-14.83831,9.149,0.015,9.647,0.021,9.31,0.017,9.059,0.031,8.945,0.018,19.078,13.494,0.0473286382647969,0,11.17,11.19
18.440823,14.656472,11.479,0.006,12.053,0.033,11.742,0.021,11.332,0.012,11.223,0.023,22.943,16.141,0.0473180726572839,0,11.17,11.19
141.840733,8.089641,12.987,0.017,13.49,0.02,13.195,0.006,12.864,0.028,12.765,0.027,23.014,16.815,0.0473075046900594,0,11.17,11.19
316.738915,0.702893,11.991,0.026,12.534,0.016,12.224,0.01,11.883,0.023,11.802,0.026,22.796,16.279,0.0472969343615418,0,11.17,11.19
323.551303,2.244972,10.903,0.01,11.516,0.01,11.172,0.015,10.765,0.021,10.624,0.037,22.439,16.012,0.0472757866142912,0,11.17,11.19
261.428899,28.894222,13.828,0.02,14.229,0.025,13.967,0.008,13.784,0.032,13.633,0.011,23.244,17.755,0.0472652091923858,0,11.17,11.19
261.222074,29.627249,13.058,0.01,13.564,0.006,13.289,0.028,12.967,0.028,12.817,0.023,23.115,16.576,0.0472546294028426,0,11.17,11.19
348.577613,15.396813,12.78,0.006,13.005,0.022,12.806,0.02,12.764,0.023,12.824,0.028,18.912,15.723,0.0472546294028426,0,11.17,11.19
44.314827,-35.429853,13.508,0.012,14.106,0.026,13.757,0.02,13.401,0.022,13.305,0.023,23.745,17.895,0.0472546294028426,0,11.17,11.19
19.800315,12.970926,11.963,0.01,12.499,0.017,12.187,0.016,11.812,0.012,11.726,0.038,23.386,16.512,0.0472546294028426,0,11.17,11.19
18.185083,-36.732845,12.952,0.015,13.534,0.023,13.193,0.018,12.789,0.025,12.662,0.023,23.355,17.726,0.0472440472440708,0,11.17,11.19
218.341693,-0.939407,12.047,0.024,13.097,0.031,12.541,0.015,11.674,0.018,11.293,0.012,23.231,19.72,0.0472228758124703,1,12.55,0.07
16.475166,-2.997286,12.217,0.014,12.761,0.023,12.454,0.01,12.097,0.027,11.962,0.026,22.086,16.663,0.0472228758124703,0,12.55,0.07
157.114325,1.077092,11.892,0.014,12.427,0.037,12.102,0.023,11.758,0.006,11.653,0.01,23.422,16.205,0.0472228758124703,0,12.55,0.07
46.562768,-13.525088,11.184,0.023,11.814,0.012,11.462,0.008,11.03,0.014,10.861,0.036,22.591,15.867,0.0472122865364515,0,12.55,0.07
347.68313,-36.613189,12.272,0.019,12.774,0.015,12.477,0.029,12.165,0.019,12.07,0.021,22.069,16.091,0.0472122865364515,0,12.55,0.07
55.945363,-6.572883,12.314,0.013,12.955,0.025,12.605,0.025,12.134,0.027,11.959,0.009,23.177,16.658,0.0472122865364515,0,12.55,0.07
39.080861,-8.63521,14.327,0.019,14.992,0.029,14.631,0.025,14.14,0.016,14.011,0.012,20.118,18.886,0.0471911008559876,0,12.55,0.07
326.678364,-4.459308,11.795,0.021,11.833,0.02,11.748,0.015,11.935,0.022,12.114,0.026,14.417,14.032,0.0471805044483418,0,12.55,0.07
132.026427,50.10703,11.645,0.018,12.14,0.028,11.856,0.029,11.565,0.009,11.477,0.014,20.669,15.296,0.0471805044483418,1,12.27,12.29
122.642953,4.309316,11.198,0.016,11.733,0.027,11.423,0.009,11.066,0.026,10.937,0.022,22.415,16.031,0.0471805044483417,0,12.27,12.29
334.627627,-29.43475,11.459,0.006,12.089,0.029,11.719,0.017,11.311,0.023,11.194,0.023,23.495,16.481,0.0471593044902063,0,12.27,12.29
328.187096,-25.408597,11.749,0.013,12.286,0.013,11.959,0.006,11.613,0.035,11.491,0.025,22.301,16.077,0.0471593044902063,0,12.27,12.29
36.541777,-27.605182,11.626,0.017,12.15,0.023,11.83,0.027,11.492,0.01,11.39,0.024,22.399,15.892,0.0471487009365051,0,12.27,12.29
18.509964,14.659076,12.514,0.005,13.153,0.028,12.813,0.028,12.333,0.01,12.169,0.023,23.041,17.606,0.0471380949975707,0,12.27,12.29
9.744648,6.500845,11.3,0.012,11.858,0.014,11.533,0.009,11.153,0.024,11.05,0.035,22.5,15.832,0.0471380949975707,0,12.27,12.29
229.792436,6.928293,11.939,0.022,12.456,0.023,12.122,0.013,11.819,0.028,11.679,0.016,23.28,16.377,0.0471380949975707,0,12.27,12.29
47.517668,-17.418549,11.599,0.006,12.078,0.025,11.809,0.022,11.531,0.026,11.47,0.02,20.262,15.174,0.0471274866717927,0,12.27,12.29
115.553289,18.615927,13.303,0.028,13.787,0.009,13.481,0.022,13.179,0.014,13.06,0.026,22.166,17.278,0.0471274866717927,0,12.27,12.29
11.602261,-32.361565,11.746,0.015,12.344,0.029,11.999,0.013,11.601,0.012,11.478,0.029,23.129,16.195,0.0471168759575589,0,12.27,12.29
31.549452,12.188864,10.336,0.015,10.945,0.01,10.611,0.014,10.226,0.004,10.072,0.041,19.873,15.297,0.0470956473572664,0,12.27,12.29
45.42681,-16.697027,13.259,0.014,13.931,0.014,13.568,0.025,13.077,0.024,12.922,0.025,22.896,18.026,0.0470956473572664,0,12.27,12.29
10.842572,-34.919579,11.395,0.026,11.993,0.021,11.633,0.014,11.261,0.028,11.145,0.011,23.055,16.424,0.0470956473572664,0,12.27,12.29
335.395806,-26.570703,10.354,0.018,10.811,0.009,10.542,0.003,10.316,0.029,10.281,0.031,19.243,14.044,0.0470744091837592,0,12.27,12.29
32.889132,-36.730165,12.968,0.011,13.75,0.019,13.33,0.018,12.772,0.028,12.557,0.025,22.727,18.798,0.0470637865030003,0,12.27,12.29
46.772417,-11.000815,11.099,0.005,11.549,0.021,11.277,0.008,11.012,0.03,10.926,0.028,19.76,14.94,0.0470531614240743,0,12.27,12.29
26.009332,1.104273,10.827,0.019,11.232,0.011,10.995,0.021,10.724,0.008,10.617,0.035,19.796,14.427,0.0470319040652193,0,12.32,0.47
24.144826,-35.039712,11.086,0.021,11.619,0.019,11.318,0.023,10.964,0.025,10.916,0.016,21.728,15.375,0.0470319040652193,0,12.32,0.47
327.804814,-33.291964,11.594,0.031,12.13,0.025,11.819,0.008,11.475,0.011,11.395,0.021,22.621,16.122,0.0470319040652193,0,12.32,0.47
352.54434,-29.282448,11.64,0.013,12.25,0.027,11.907,0.02,11.524,0.017,11.415,0.025,22.355,16.336,0.0470319040652193,0,12.32,0.47
12.870281,3.486365,12.108,0.019,12.789,0.03,12.403,0.011,11.919,0.01,11.788,0.027,23.646,17.396,0.0470212717820349,0,12.32,0.47
325.59155,-7.259134,12.585,0.02,13.102,0.02,12.817,0.005,12.478,0.019,12.399,0.032,21.834,16.373,0.0470106370941726,0,12.32,0.47
36.555719,-29.039878,12.357,0.005,12.87,0.016,12.57,0.017,12.23,0.022,12.15,0.034,22.361,16.259,0.0470106370941726,0,12.32,0.47
45.697288,-12.708689,11.332,0.011,11.957,0.016,11.618,0.03,11.184,0.026,11.046,0.016,21.992,16.176,0.047,0,12.32,0.47
18.712868,14.64181,9.256,0.017,9.59,0.005,9.389,0.029,9.165,0.027,9.085,0.018,17.697,13.3,0.0469893604978829,0,12.32,0.47
228.444686,3.533077,13.664,0.021,14.069,0.021,13.79,0.014,13.602,0.017,13.501,0.029,21.392,17.156,0.0469893604978829,0,12.32,0.47
138.873635,4.702744,13.22,0.005,13.668,0.023,13.358,0.03,13.08,0.005,13.039,0.027,23.429,17.033,0.0469893604978829,0,12.32,0.47
355.437607,-10.135154,12.186,0.014,12.745,0.029,12.429,0.021,12.053,0.021,11.939,0.017,22.867,16.49,0.0469893604978829,0,12.32,0.47
36.843378,-6.726626,11.528,0.016,12.142,0.021,11.782,0.031,11.356,0.018,11.212,0.015,23.813,16.774,0.0469787185861853,0,12.32,0.47
45.431419,-15.862792,12.412,0.014,13.011,0.023,12.68,0.006,12.294,0.034,12.173,0.017,23.418,16.853,0.0469680742632695,0,12.32,0.47
138.611562,7.904889,12.162,0.005,12.728,0.023,12.388,0.02,12.044,0.026,11.967,0.024,23.881,16.794,0.0469680742632695,0,12.32,0.47
148.842215,1.493791,11.394,0.016,12.125,0.02,11.709,0.015,11.178,0.022,11.01,0.029,23.666,17.401,0.0469680742632695,0,12.32,0.47
345.51824,-36.643992,12.318,0.01,12.768,0.01,12.474,0.024,12.232,0.03,12.155,0.023,21.88,16.323,0.0469574275274955,0,12.32,0.47
46.021494,-17.761964,11.212,0.01,11.95,0.018,11.562,0.014,11.027,0.017,10.875,0.036,23.19,16.501,0.0469574275274955,0,12.32,0.47
333.031595,-8.877294,12.407,0.024,12.986,0.012,12.662,0.026,12.27,0.005,12.141,0.028,22.916,17.291,0.0469574275274955,0,12.32,0.47
19.105702,5.875543,10.537,0.025,11.049,0.015,10.736,0.02,10.419,0.027,10.308,0.015,21.677,14.974,0.046946778377222,0,12.32,0.47
42.11652,-32.269106,11.206,0.027,11.74,0.009,11.428,0.009,11.083,0.023,10.979,0.028,21.792,15.271,0.046946778377222,0,12.32,0.47
171.303065,8.167261,11.99,0.013,12.498,0.022,12.191,0.013,11.841,0.015,11.709,0.034,23.148,15.959,0.0469361268108053,0,12.32,0.47
51.604723,-15.600789,10.934,0.029,11.531,0.014,11.181,0.01,10.786,0.021,10.699,0.025,22.204,15.57,0.0469361268108053,0,12.32,0.47
125.717733,25.808069,12.196,0.04,12.694,0.013,12.403,0.009,12.09,0.017,11.982,0.008,23.125,16.318,0.0469361268108053,0,12.32,0.47
154.047939,1.604091,13.322,0.033,13.889,0.006,13.558,0.008,13.206,0.022,13.069,0.023,23.377,17.448,0.0469254728266002,0,12.32,0.47
332.557248,-23.347814,10.863,0.017,11.376,0.025,11.104,0.018,10.769,0.008,10.655,0.03,20.977,15.021,0.0469254728266002,0,12.32,0.47
347.502519,-36.659167,11.648,0.015,12.452,0.02,12.01,0.024,11.415,0.018,11.246,0.026,23.582,18.083,0.0469148164229596,0,12.32,0.47
9.084116,-10.468364,12.173,0.013,12.753,0.034,12.449,0.015,12.031,0.023,11.921,0.011,23.308,16.9,0.0469041575982343,0,12.32,0.47
10.339943,-34.914626,12.515,0.018,13.104,0.024,12.758,0.012,12.371,0.03,12.239,0.016,23.931,17.324,0.0469041575982343,0,12.32,0.47
321.580212,-4.615093,13.244,0.029,13.556,0.026,13.345,0.017,13.242,0.013,13.29,0.015,18.977,16.259,0.0469041575982343,1,13.18,13.22
147.130333,0.386073,13.063,0.021,13.636,0.007,13.288,0.005,12.925,0.028,12.804,0.03,23.538,18.013,0.0468934963507734,0,13.18,13.22
122.127175,30.687486,12.486,0.025,13.411,0.021,12.925,0.03,12.167,0.013,11.84,0.008,23.435,19.462,0.0468934963507734,0,13.18,13.22
154.022101,0.580727,12.401,0.006,12.988,0.023,12.631,0.023,12.236,0.023,12.059,0.024,23.229,17.169,0.0468934963507734,0,13.18,13.22
336.387664,-30.373335,12.557,0.029,13.155,0.03,12.786,0.006,12.383,0.014,12.2,0.015,23.434,17.878,0.0468828326789241,0,13.18,13.22
327.827292,-33.361132,11.831,0.023,12.401,0.022,12.074,0.012,11.69,0.016,11.583,0.028,23.171,16.342,0.0468721665810318,0,7.35,0.009
347.937485,-34.616846,12.497,0.02,13.066,0.01,12.751,0.012,12.391,0.016,12.256,0.036,23.767,16.597,0.0468614980554399,0,7.35,0.009
155.612579,2.208076,11.875,0.016,12.276,0.005,12.015,0.008,11.794,0.025,11.683,0.035,20.552,15.159,0.0468508271004899,0,7.35,0.009
13.904888,-33.928139,11.937,0.02,12.499,0.01,12.168,0.018,11.799,0.023,11.692,0.029,23.211,16.589,0.0468401537145214,0,7.35,0.009
39.926776,-33.298658,12.969,0.025,13.529,0.021,13.196,0.026,12.857,0.014,12.729,0.016,23.176,16.852,0.0468401537145214,0,7.35,0.009
50.423586,-18.332522,11.762,0.021,12.439,0.014,12.092,0.009,11.612,0.03,11.484,0.024,23.274,16.857,0.0468401537145214,0,7.35,0.009
327.73887,-33.587588,11.992,0.037,12.515,0.014,12.212,0.006,11.877,0.008,11.79,0.023,22.815,15.986,0.0468401537145214,0,7.35,0.009
347.539905,-36.556859,11.426,0.01,11.892,0.018,11.602,0.022,11.337,0.014,11.263,0.033,21.037,15.132,0.0468294778958723,0,7.35,0.009
138.59586,7.592033,11.669,0.006,12.26,0.005,11.903,0.011,11.535,0.028,11.415,0.035,23.508,16.695,0.0468081189538738,0,7.35,0.009
322.604105,3.857708,13.324,0.011,13.84,0.025,13.545,0.025,13.175,0.006,13.146,0.028,22.845,17.332,0.0468081189538738,0,7.35,0.009
229.012086,5.224728,14.982,0.022,15.493,0.017,15.182,0.024,14.874,0.02,14.776,0.021,23.719,18.301,0.0467974358271903,0,7.35,0.009
227.793728,-0.231088,11.27,0.023,11.891,0.016,11.534,0.019,11.07,0.03,10.944,0.012,22.544,16.34,0.0467974358271903,0,7.35,0.009
169.465738,0.822271,11.996,0.015,12.535,0.009,12.214,0.023,11.862,0.027,11.751,0.025,22.0,16.121,0.0467867502611583,0,7.35,0.009
328.426241,-32.089857,11.819,0.01,12.487,0.009,12.119,0.026,11.662,0.006,11.545,0.036,22.788,16.978,0.0467867502611583,0,7.35,0.009
259.373311,30.743191,14.043,0.011,14.528,0.025,14.253,0.024,13.965,0.017,13.906,0.024,23.198,18.037,0.0467653718043596,0,7.35,0.009
223.763754,-0.012174,11.313,0.009,11.871,0.02,11.539,0.011,11.185,0.017,11.087,0.036,22.063,15.756,0.0467653718043596,0,7.35,0.009
213.901788,0.540323,11.349,0.014,11.924,0.013,11.594,0.026,11.211,0.032,11.072,0.011,23.192,15.845,0.0467546789102438,0,7.35,0.009
7.831702,-26.455566,12.244,0.022,12.825,0.016,12.492,0.008,12.116,0.015,12.008,0.034,23.479,16.853,0.0467439835700809,0,7.35,0.009
322.939696,2.3809,10.775,0.022,11.88,0.01,11.332,0.019,10.375,0.034,10.035,0.009,23.108,18.935,0.0467118828565066,0,7.35,0.009
115.10504,19.02222,12.102,0.023,12.433,0.014,12.196,0.012,12.057,0.032,12.068,0.017,19.254,15.353,0.0467118828565066,0,7.35,0.009
322.842717,-4.147863,11.072,0.022,11.574,0.024,11.296,0.022,10.947,0.014,10.865,0.021,20.81,14.919,0.0467011777153424,0,7.35,0.009
212.862341,6.105622,12.533,0.024,13.056,0.009,12.76,0.01,12.429,0.02,12.329,0.032,22.656,16.546,0.0467011777153424,0,7.35,0.009
325.176356,-4.991533,10.351,0.022,10.908,0.028,10.62,0.02,10.237,0.016,10.171,0.016,21.043,14.961,0.046690470119715,0,7.35,0.009
260.558327,29.786029,11.825,0.021,12.25,0.034,11.991,0.019,11.764,0.011,11.667,0.01,20.2,15.539,0.0466797600679352,0,7.35,0.009
141.552557,7.748828,10.547,0.012,11.135,0.005,10.84,0.029,10.4,0.032,10.253,0.012,21.07,15.258,0.0466690475583121,0,7.35,0.009
126.037541,3.983317,12.284,0.027,12.905,0.012,12.591,0.022,12.151,0.014,12.0,0.025,23.156,16.807,0.0466690475583121,0,7.35,0.009
335.071294,-28.912082,12.049,0.01,12.615,0.016,12.304,0.014,11.947,0.028,11.83,0.029,22.497,16.069,0.0466583325891528,0,7.35,0.009
233.045377,3.477487,11.532,0.036,11.974,0.021,11.688,0.01,11.409,0.012,11.33,0.014,20.877,15.188,0.0466583325891528,0,14.1,14.18
332.754875,-23.246019,11.513,0.019,11.999,0.023,11.748,0.022,11.432,0.019,11.357,0.021,21.092,15.267,0.0466476151587624,0,14.1,14.18
219.094647,-0.702918,11.906,0.012,12.42,0.036,12.09,0.015,11.772,0.005,11.634,0.022,22.502,15.955,0.046626172907499,0,14.1,14.18
230.43203,2.830268,12.675,0.014,13.348,0.026,12.96,0.02,12.518,0.015,12.319,0.026,23.376,17.709,0.0466154480832266,0,14.1,14.18
228.360672,4.938698,12.276,0.015,12.746,0.015,12.436,0.031,12.165,0.019,12.07,0.02,22.177,16.366,0.0466047207909241,0,14.1,14.18
138.197028,7.255846,12.102,0.008,12.59,0.022,12.267,0.02,11.993,0.03,11.898,0.018,22.442,16.201,0.0466047207909241,0,14.1,14.18
349.140972,-26.696864,11.507,0.028,12.129,0.021,11.779,0.024,11.37,0.009,11.262,0.017,23.565,16.532,0.0465939910288869,0,14.1,14.18
123.681565,19.700377,11.018,0.011,11.543,0.018,11.255,0.014,10.893,0.021,10.818,0.033,21.179,14.986,0.0465939910288869,0,14.1,14.18
136.223931,-0.289584,13.401,0.017,13.841,0.036,13.548,0.009,13.275,0.008,13.23,0.021,23.356,17.093,0.0465939910288869,0,14.1,14.18
132.372618,18.189294,12.304,0.013,12.813,0.026,12.5,0.02,12.185,0.022,12.115,0.021,22.608,16.61,0.0465832587954084,0,14.1,14.18
320.140273,-1.715308,8.574,0.013,8.989,0.036,8.746,0.017,8.504,0.02,8.466,0.004,17.289,13.799,0.0465832587954084,1,8.5,8.54
195.951983,49.018066,12.437,0.016,12.981,0.018,12.653,0.024,12.31,0.022,12.191,0.023,21.461,16.297,0.04657252408878,0,8.5,8.54
115.291539,18.664023,13.663,0.031,14.066,0.023,13.784,0.008,13.583,0.017,13.506,0.018,22.212,17.166,0.0465510472492295,0,8.5,8.54
133.853754,5.553787,12.436,0.016,13.067,0.014,12.688,0.027,12.255,0.025,12.103,0.019,23.234,17.569,0.0465510472492295,1,12.26,12.27
49.343311,-13.216869,11.055,0.011,11.507,0.01,11.224,0.019,10.981,0.017,10.909,0.036,19.687,14.737,0.0465510472492295,0,12.26,12.27
12.84302,-2.334282,10.983,0.019,11.574,0.016,11.251,0.017,10.826,0.013,10.69,0.033,22.267,15.517,0.046518813398452,0,12.26,12.27
127.43656,4.049842,12.682,0.011,13.098,0.016,12.899,0.033,12.639,0.023,12.615,0.013,20.36,16.175,0.046518813398452,0,12.26,12.27
31.842767,-9.490121,11.817,0.008,12.362,0.027,12.065,0.025,11.689,0.013,11.602,0.024,22.948,16.158,0.0465080638169339,0,12.26,12.27
171.114227,-0.003517,12.468,0.023,12.826,0.02,12.566,0.019,12.388,0.026,12.382,0.014,19.79,15.486,0.0464973117502506,0,12.26,12.27
149.370745,1.56447,11.719,0.026,12.321,0.016,11.961,0.011,11.563,0.018,11.441,0.028,23.396,16.933,0.0464865571966778,0,12.26,12.27
218.67891,-0.721318,11.669,0.017,12.061,0.012,11.804,0.014,11.6,0.021,11.586,0.033,19.947,15.082,0.0464650406219557,0,12.26,12.27
337.695845,-23.679722,10.671,0.024,11.187,0.02,10.875,0.014,10.526,0.019,10.433,0.025,21.319,14.938,0.0464542785973477,0,12.26,12.27
349.450036,-32.027838,11.231,0.02,11.99,0.017,11.57,0.018,11.04,0.019,10.874,0.028,24.233,17.087,0.0464542785973477,0,12.26,12.27
51.270169,-9.845827,12.885,0.014,13.217,0.02,12.989,0.024,12.85,0.019,12.85,0.025,19.497,15.981,0.0464542785973477,1,12.79,12.83
63.27065,-5.597869,11.733,0.025,12.306,0.019,11.995,0.014,11.603,0.024,11.485,0.02,23.057,16.352,0.0464542785973477,0,12.79,12.83
332.960191,-24.083275,11.051,0.016,11.638,0.038,11.304,0.015,10.926,0.008,10.817,0.013,22.527,15.678,0.0464542785973477,0,12.79,12.83
126.468235,1.451196,10.942,0.03,11.395,0.022,11.129,0.004,10.847,0.009,10.763,0.026,20.964,14.825,0.0464435140789324,0,12.79,12.83
349.453132,-28.965716,13.183,0.017,13.819,0.026,13.461,0.011,13.029,0.013,12.899,0.03,23.486,18.313,0.0464219775537406,0,12.79,12.83
10.308317,6.565694,11.788,0.008,12.405,0.022,12.046,0.02,11.621,0.026,11.486,0.023,23.18,16.623,0.0464004310324807,0,12.79,12.83
18.095408,-36.991816,12.251,0.018,12.882,0.014,12.533,0.009,12.122,0.036,12.001,0.016,23.9,17.395,0.0464004310324807,0,12.79,12.83
56.009352,-5.457976,12.77,0.025,13.352,0.02,13.002,0.014,12.621,0.016,12.473,0.026,24.028,17.102,0.0464004310324807,0,12.79,12.83
18.307141,14.118284,12.747,0.023,13.244,0.023,12.964,0.014,12.626,0.013,12.556,0.027,22.423,16.575,0.0463896540189728,0,12.79,12.83
45.762271,-12.950573,12.186,0.015,12.843,0.019,12.482,0.023,12.023,0.019,11.89,0.026,23.822,17.329,0.0463896540189728,0,12.79,12.83
6.583914,14.004836,13.18,0.018,13.578,0.014,13.336,0.01,13.121,0.021,13.044,0.033,18.559,16.522,0.0463680924774785,0,12.79,12.83
22.363377,-26.035745,12.346,0.019,12.877,0.023,12.584,0.021,12.232,0.017,12.135,0.023,23.416,16.655,0.046357307945997,0,12.79,12.83
45.807587,-13.837854,13.568,0.021,14.069,0.012,13.781,0.013,13.443,0.005,13.357,0.037,21.903,17.094,0.0463465209050258,0,12.79,12.83
128.109344,15.331587,12.14,0.021,12.585,0.012,12.293,0.025,12.041,0.019,11.981,0.024,22.024,15.996,0.0463357313528123,0,12.79,12.83
126.43113,0.751727,12.465,0.01,12.958,0.019,12.69,0.036,12.358,0.017,12.257,0.01,21.215,16.142,0.0463249392876018,0,12.79,12.83
333.952739,-28.725473,11.242,0.028,11.748,0.014,11.452,0.02,11.136,0.021,11.043,0.018,21.685,15.387,0.0463141447076376,0,12.79,12.83
26.38671,1.044955,11.314,0.016,12.01,0.005,11.608,0.008,11.065,0.006,10.868,0.042,24.189,17.468,0.0463141447076376,0,12.79,12.83
132.211241,18.056587,10.881,0.008,11.546,0.023,11.17,0.005,10.679,0.025,10.567,0.03,23.284,16.431,0.0462925479964108,1,10.73,10.76
39.698545,-8.911959,12.089,0.009,12.606,0.008,12.288,0.011,12.016,0.014,11.904,0.041,22.706,16.503,0.0462925479964108,0,10.73,10.76
48.846735,-13.590692,11.286,0.023,11.941,0.006,11.557,0.026,11.111,0.015,10.946,0.026,23.65,16.523,0.0462817458616245,0,10.73,10.76
51.478875,-10.384071,10.985,0.008,11.432,0.01,11.151,0.025,10.896,0.014,10.799,0.034,19.677,14.907,0.0462709412050371,0,10.73,10.76
336.8845,-30.984559,11.857,0.015,12.247,0.02,11.99,0.013,11.766,0.035,11.702,0.011,20.693,15.219,0.0462601340248815,0,10.73,10.76
42.889231,-10.294544,12.275,0.026,12.8,0.032,12.5,0.012,12.153,0.014,12.078,0.01,22.449,16.401,0.0462601340248815,0,10.73,10.76
47.485144,-13.501154,11.379,0.031,11.659,0.01,11.448,0.021,11.386,0.021,11.433,0.014,17.23,14.285,0.0462493243193887,0,10.73,10.76
116.202784,18.58096,12.485,0.032,13.039,0.006,12.698,0.014,12.367,0.016,12.211,0.025,22.128,16.99,0.0462276973253048,0,10.73,10.76
115.26603,18.579626,11.165,0.018,11.611,0.02,11.33,0.012,11.059,0.022,10.971,0.028,20.867,14.995,0.0462168800331653,0,10.73,10.76
40.98693,-35.193917,11.271,0.012,11.673,0.028,11.42,0.018,11.23,0.028,11.231,0.01,19.042,14.736,0.0462168800331653,0,10.73,10.76
214.401513,6.578531,10.746,0.014,11.227,0.017,10.959,0.007,10.672,0.039,10.669,0.009,19.494,14.432,0.0462168800331653,0,10.73,10.76
21.316864,-29.084465,14.864,0.014,16.173,0.041,15.471,0.013,14.45,0.008,13.959,0.005,23.424,23.383,0.0462060602085916,0,10.73,10.76
335.05147,-29.15755,12.965,0.01,13.485,0.024,13.171,0.012,12.862,0.015,12.77,0.033,22.887,17.163,0.0461952378498043,0,10.73,10.76
325.921986,-6.726168,14.53,0.012,15.691,0.014,15.1,0.026,14.009,0.026,13.529,0.021,23.861,22.407,0.0461844129550219,0,10.73,10.76
40.351242,-33.053139,10.593,0.01,11.131,0.018,10.822,0.012,10.457,0.037,10.346,0.014,21.579,14.739,0.0461844129550219,0,10.73,10.76
325.293131,3.190328,12.277,0.008,12.766,0.043,12.464,0.005,12.169,0.013,12.095,0.005,21.71,16.305,0.0461735855224607,0,10.73,10.76
20.931271,-36.206652,11.254,0.03,11.75,0.006,11.459,0.005,11.147,0.027,11.06,0.021,21.678,15.427,0.0461627555503351,0,10.73,10.76
37.013321,-35.446249,12.209,0.027,12.736,0.014,12.424,0.022,12.09,0.019,12.013,0.019,22.819,16.597,0.0461627555503351,0,10.73,10.76
125.686045,25.514907,12.452,0.014,12.901,0.017,12.645,0.021,12.379,0.026,12.304,0.023,21.488,16.153,0.0461627555503351,0,10.73,10.76
170.298614,8.238354,12.415,0.008,12.842,0.01,12.58,0.011,12.327,0.018,12.245,0.039,21.315,15.913,0.0461519230368573,0,10.73,10.76
125.997335,3.2883,13.623,0.023,14.096,0.011,13.841,0.026,13.52,0.019,13.464,0.021,22.008,17.021,0.0461302503786831,0,10.73,10.76
115.740462,19.010545,13.407,0.009,13.895,0.017,13.581,0.017,13.276,0.01,13.161,0.037,23.165,17.14,0.0461302503786831,0,10.73,10.76
347.999805,-34.798472,11.64,0.03,12.228,0.011,11.893,0.017,11.516,0.017,11.392,0.023,22.863,16.05,0.0461302503786831,0,10.73,10.76
50.671988,-7.311283,13.6,0.031,14.104,0.021,13.825,0.006,13.496,0.017,13.393,0.02,21.699,16.456,0.0461194102304008,0,10.73,10.76
51.695316,-17.374011,11.046,0.035,11.391,0.021,11.181,0.016,10.975,0.006,10.986,0.013,18.729,14.545,0.0461194102304008,0,10.73,10.76
211.521315,42.965576,12.163,0.025,12.491,0.005,12.203,0.015,12.079,0.026,11.979,0.024,21.019,15.487,0.0461194102304008,0,10.73,10.76
